This file is created using OBDScope v1.71
31.10.2013
www.obdscope.com

;;0x04;0x05;0x06;0x07;0x0b;0x0b;0x0c;0x0d;0x0d;0x0e;0x0f;0x10;0x11;0x15;0x21;0x24;0x24;0x24;0x439;0x438;0x437;0x437;0x437;0x442;0x442;0x443;0x470
Cycle;Timestamp;Calculated Load (%);Engine Coolant Temperature (°C);Short Term Fuel Trim B1 (%);Long Term Fuel Trim B1 (%);Intake Manifold Pressure (kPa(a));Intake Manifold Pressure (bar(g));Engine RPM (1/min);Vehicle Speed (km/h);Vehicle Speed (m/s);Timing advance (°);Intake Air Temperature (°C);Air Flow Rate (g/s);Absolute Throttle Position (%);O2 Sensor B1S2 (V);Distance with MIL (km);O2 Sensor (L/WB) B1S1 (V);O2 Sensor (L/WB) B1S1 (EqR);O2 Sensor (L/WB) B1S1 (lambda);Fuel System (0=Closed 1=Cold(O) 2=Load(O) 3=Fail(O) -1=Fail(C);OBD Port Voltage (V);Momentary Fuel Economy (l/100km);Momentary Fuel Economy (km/l);Momentary Fuel Economy (l/h);Engine power (hp);Engine power (kW);Engine torque (Nm);AFR B1S1
903;08:45:49.0;12.1569;87;-10.1556;-0.7812;28;-0.73325;3806.25;98;27.2222;30;17;64.87;34.902;0.71;0;1.87683;1.04804;0.954163;0;13.3;22.5243;4.43965;22.0738;72.1767;53.086;135.029;12.6781
904;08:45:50.0;12.1569;87;-10.1556;-0.7812;28;-0.73325;3906.25;100;27.7778;41;17;64.87;34.902;0.71;0;1.87683;1.04804;0.954163;0;13.3;22.0738;4.53025;22.0738;72.1767;53.086;131.572;12.6781
905;08:45:51.0;12.1569;87;-10.1556;-0.7812;28;-0.73325;3906.25;100;27.7778;41;17;17.77;18.8235;0.185;0;1.87683;1.04804;0.954163;0;13.3;6.04674;16.5378;6.04674;19.7715;14.542;36.0419;12.6781
906;08:45:52.0;14.1176;87;-10.1556;-0.7812;28;-0.73325;3906.25;100;27.7778;41;17;17.77;18.8235;0.185;0;2.09204;1.01067;0.989441;0;13.3;6.04674;16.5378;6.04674;19.7715;14.542;36.0419;14.1357
907;08:45:53.0;14.1176;87;0;-4.6872;43;-0.58325;3771.75;100;27.7778;41;17;17.77;18.8235;0.185;0;2.09204;1.01067;0.989441;0;13.3;6.04674;16.5378;6.04674;19.7715;14.542;36.0419;14.1357
908;08:45:54.0;14.1176;87;0;-4.6872;43;-0.58325;3771.75;98;27.2222;40;17;25.52;18.8235;0.185;0;2.09204;1.01067;0.989441;0;13.3;8.86111;11.2853;8.68389;28.3945;20.8841;53.6065;14.1357
909;08:45:55.0;14.1176;87;0;-4.6872;43;-0.58325;3771.75;98;27.2222;40;17;25.52;20.3922;0.665;0;2.01196;1.02336;0.977173;0;13.3;8.86111;11.2853;8.68389;28.3945;20.8841;53.6065;14.1357
910;08:45:56.0;18.8235;86;0;-3.1248;43;-0.58325;3771.75;98;27.2222;40;17;25.52;20.3922;0.665;0;2.01196;1.02336;0.977173;0;13.3;8.86111;11.2853;8.68389;28.3945;20.8841;53.6065;14.6695
911;08:45:57.0;18.8235;86;0;-3.1248;41;-0.60325;3831.25;98;27.2222;44;17;25.52;20.3922;0.665;0;2.01196;1.02336;0.977173;0;13.3;8.86111;11.2853;8.68389;28.3945;20.8841;52.774;14.6695
912;08:45:58.0;18.8235;86;0;-3.1248;41;-0.60325;3831.25;98;27.2222;44;17;13.21;16.8627;0.75;0;2.01196;1.02336;0.977173;0;13.3;4.58681;21.8017;4.49507;14.6979;10.8103;27.3176;14.6695
913;08:45:59.0;18.8235;86;0;-3.1248;41;-0.60325;3831.25;98;27.2222;44;17;13.21;16.8627;0.75;0;2.20715;0.982078;1.01825;0;13.3;4.58681;21.8017;4.49507;14.6979;10.8103;27.3176;15.4155
914;08:46:00.0;23.1373;85;-0.7812;-1.5624;48;-0.53325;3831.25;98;27.2222;44;17;13.21;16.8627;0.75;0;2.20715;0.982078;1.01825;0;13.3;4.58681;21.8017;4.49507;14.6979;10.8103;27.3176;15.4155
915;08:46:01.0;23.1373;85;-0.7812;-1.5624;48;-0.53325;3781.25;98;27.2222;39;17;13.21;16.8627;0.75;0;2.20715;0.982078;1.01825;0;13.3;4.58681;21.8017;4.49507;14.6979;10.8103;27.6788;15.4155
916;08:46:02.0;23.1373;85;-0.7812;-1.5624;48;-0.53325;3781.25;98;27.2222;39;17;24.73;19.6078;0.695;0;2.20715;0.982078;1.01825;0;13.3;8.58681;11.6458;8.41507;27.5155;20.2376;51.8166;15.4155
917;08:46:03.0;17.2549;85;-0.7812;-1.5624;48;-0.53325;3781.25;98;27.2222;39;17;24.73;19.6078;0.695;0;2.10706;1.00868;0.991394;0;13;8.58681;11.6458;8.41507;27.5155;20.2376;51.8166;14.5955
918;08:46:04.0;17.2549;85;-0.7812;-4.6872;38;-0.63325;3781.25;98;27.2222;39;17;24.73;19.6078;0.695;0;2.10706;1.00868;0.991394;0;13;8.58681;11.6458;8.41507;27.5155;20.2376;51.8166;14.5955
919;08:46:05.0;17.2549;85;-0.7812;-4.6872;38;-0.63325;3781.25;98;27.2222;40;17;21.83;19.6078;0.695;0;2.10706;1.00868;0.991394;0;13;7.57986;13.1929;7.42827;24.2888;17.8644;45.7402;14.5955
920;08:46:06.0;17.2549;85;-0.7812;-4.6872;38;-0.63325;3781.25;98;27.2222;40;17;21.83;19.6078;0.685;0;2.09204;1.01002;0.990082;0;13;7.57986;13.1929;7.42827;24.2888;17.8644;45.7402;14.5955
921;08:46:07.0;22.7451;84;0.7812;-0.7812;38;-0.63325;3781.25;98;27.2222;40;17;21.83;19.6078;0.685;0;2.09204;1.01002;0.990082;0;13;7.57986;13.1929;7.42827;24.2888;17.8644;45.7402;14.6847
922;08:46:08.0;22.7451;84;0.7812;-0.7812;45;-0.56325;3734.25;96;26.6667;40;17;21.83;19.6078;0.685;0;2.09204;1.01002;0.990082;0;13;7.73778;12.9236;7.42827;24.2888;17.8644;46.3159;14.6847
923;08:46:09.0;22.7451;84;0.7812;-0.7812;45;-0.56325;3734.25;96;26.6667;40;17;27.39;20.7843;0.665;0;2.09204;1.01002;0.990082;0;13;9.70855;10.3002;9.32021;30.4751;22.4144;58.1124;14.6847
924;08:46:10.0;23.5294;84;0.7812;-0.7812;45;-0.56325;3734.25;96;26.6667;40;17;27.39;20.7843;0.665;0;2.16211;0.998051;1.00195;0;13.4;9.70855;10.3002;9.32021;30.4751;22.4144;58.1124;14.5982
925;08:46:11.0;23.5294;84;0;0;51;-0.50325;3734.25;96;26.6667;40;17;27.39;20.7843;0.665;0;2.16211;0.998051;1.00195;0;13.4;9.70855;10.3002;9.32021;30.4751;22.4144;58.1124;14.5982
926;08:46:12.0;23.5294;84;0;0;51;-0.50325;3690.5;96;26.6667;39;17;28.76;20.7843;0.665;0;2.16211;0.998051;1.00195;0;13.4;10.1942;9.80954;9.78639;31.9994;23.5356;61.7424;14.5982
927;08:46:13.0;23.5294;84;0;0;51;-0.50325;3690.5;96;26.6667;39;17;28.76;21.5686;0.64;0;2.16711;0.996442;1.00357;0;13.4;10.1942;9.80954;9.78639;31.9994;23.5356;61.7424;14.5982
928;08:46:14.0;27.0588;83;0;0;51;-0.50325;3690.5;96;26.6667;39;17;28.76;21.5686;0.64;0;2.16711;0.996442;1.00357;0;13.1;10.1942;9.80954;9.78639;31.9994;23.5356;61.7424;14.5775
929;08:46:15.0;27.0588;83;0.7812;0.7812;57;-0.44325;3687.5;94;26.1111;39;17;28.76;21.5686;0.64;0;2.16711;0.996442;1.00357;0;13.1;10.4111;9.60518;9.78639;31.9994;23.5356;61.7926;14.5775
930;08:46:16.0;27.0588;83;0.7812;0.7812;57;-0.44325;3687.5;94;26.1111;34;17;56.87;38.4314;0.64;0;2.16711;0.996442;1.00357;0;13.1;20.5868;4.85748;19.3516;63.2756;46.5392;122.189;14.5775
931;08:46:17.0;27.0588;83;0.7812;0.7812;57;-0.44325;3687.5;94;26.1111;34;17;56.87;38.4314;0.72;0;2.09705;1.00974;0.990356;0;13.3;20.5868;4.85748;19.3516;63.2756;46.5392;122.189;14.5775
932;08:46:18.0;54.1176;83;0;0;57;-0.44325;3687.5;94;26.1111;34;17;56.87;38.4314;0.72;0;2.09705;1.00974;0.990356;0;13.3;20.5868;4.85748;19.3516;63.2756;46.5392;122.189;14.5766
933;08:46:19.0;54.1176;83;0;0;57;-0.44325;4025;104;28.8889;34;17;56.87;38.4314;0.72;0;2.09705;1.00974;0.990356;0;13.3;18.6073;5.37423;19.3516;63.2756;46.5392;111.943;14.5766
934;08:46:20.0;54.1176;83;0;0;57;-0.44325;4025;104;28.8889;34;17;65.45;38.8235;0.66;0;2.09705;1.00974;0.990356;0;13.3;21.4146;4.66971;22.2712;72.822;53.5606;128.832;14.5766
935;08:46:21.0;45.098;83;0;0;57;-0.44325;4025;104;28.8889;34;17;65.45;38.8235;0.66;0;1.32629;1.15776;0.863739;2;13.3;21.4146;4.66971;22.2712;72.822;53.5606;128.832;14.5627
936;08:46:22.0;45.098;83;0.7812;0;88;-0.13325;3196.75;104;28.8889;34;17;65.45;38.8235;0.66;0;1.32629;1.15776;0.863739;2;13.3;21.4146;4.66971;22.2712;72.822;53.5606;128.832;14.5627
937;08:46:23.0;45.098;83;0.7812;0;88;-0.13325;3196.75;108;30;36;17;27.89;38.8235;0.66;0;1.32629;1.15776;0.863739;2;13.3;8.78736;11.38;9.49035;31.0314;22.8236;69.1226;14.5627
938;08:46:24.0;45.098;83;0.7812;0;88;-0.13325;3196.75;108;30;36;17;27.89;20.7843;0.805;0;2.19214;0.989163;1.01096;0;13.3;8.78736;11.38;9.49035;31.0314;22.8236;69.1226;14.5627
939;08:46:25.0;19.6078;83;1.5624;0;88;-0.13325;3196.75;108;30;36;17;27.89;20.7843;0.805;0;2.19214;0.989163;1.01096;0;13.3;8.78736;11.38;9.49035;31.0314;22.8236;69.1226;15.0104
940;08:46:26.0;19.6078;83;1.5624;-1.5624;54;-0.47325;3181.25;108;30;36;17;27.89;20.7843;0.805;0;2.19214;0.989163;1.01096;0;13.3;8.78736;11.38;9.49035;31.0314;22.8236;69.4593;15.0104
941;08:46:27.0;19.6078;83;1.5624;-1.5624;54;-0.47325;3181.25;108;30;38;17;27.98;21.1765;0.57;0;2.19214;0.989163;1.01096;0;13.3;8.81572;11.3434;9.52097;31.1316;22.8973;69.6835;15.0104
942;08:46:28.0;21.5686;83;1.5624;-1.5624;54;-0.47325;3181.25;108;30;38;17;27.98;21.1765;0.57;0;2.13208;1.00321;0.996796;0;13.1;8.81572;11.3434;9.52097;31.1316;22.8973;69.6835;14.6417
943;08:46:29.0;21.5686;84;-0.7812;-0.7812;52;-0.49325;3181.25;108;30;38;17;27.98;21.1765;0.57;0;2.13208;1.00321;0.996796;0;13.1;8.81572;11.3434;9.52097;31.1316;22.8973;69.6835;14.6417
944;08:46:30.0;21.5686;84;-0.7812;-0.7812;52;-0.49325;3215.5;110;30.5556;38;17;25.72;21.1765;0.57;0;2.13208;1.00321;0.996796;0;13.1;7.95631;12.5686;8.75195;28.617;21.0478;63.3727;14.6417
945;08:46:31.0;21.5686;84;-0.7812;-0.7812;52;-0.49325;3215.5;110;30.5556;38;17;25.72;20.7843;0.57;0;2.10205;1.00986;0.990234;0;13.1;7.95631;12.5686;8.75195;28.617;21.0478;63.3727;14.6417
946;08:46:32.0;23.1373;84;-0.7812;-0.7812;52;-0.49325;3215.5;110;30.5556;38;17;25.72;20.7843;0.57;0;2.10205;1.00986;0.990234;0;13.2;7.95631;12.5686;8.75195;28.617;21.0478;63.3727;14.5802
947;08:46:33.0;23.1373;84;0.7812;0;55;-0.46325;3218.75;110;30.5556;38;17;25.72;20.7843;0.57;0;2.10205;1.00986;0.990234;0;13.2;7.95631;12.5686;8.75195;28.617;21.0478;63.3087;14.5802
948;08:46:34.0;23.1373;84;0.7812;0;55;-0.46325;3218.75;110;30.5556;38;17;27.78;21.1765;0.57;0;2.10205;1.00986;0.990234;0;13.2;8.59356;11.6366;9.45292;30.909;22.7336;68.3793;14.5802
949;08:46:35.0;23.1373;84;0.7812;0;55;-0.46325;3218.75;110;30.5556;38;17;27.78;21.1765;0.6;0;2.12708;1.00426;0.995758;0;13.2;8.59356;11.6366;9.45292;30.909;22.7336;68.3793;14.5802
950;08:46:36.0;24.3137;84;0.7812;0;55;-0.46325;3218.75;110;30.5556;38;17;27.78;21.1765;0.6;0;2.12708;1.00426;0.995758;0;13.2;8.59356;11.6366;9.45292;30.909;22.7336;68.3793;14.5771
951;08:46:37.0;24.3137;84;0.7812;0;55;-0.46325;3275;110;30.5556;38;17;27.78;21.1765;0.6;0;2.12708;1.00426;0.995758;0;13.2;8.59356;11.6366;9.45292;30.909;22.7336;67.2049;14.5771
952;08:46:38.0;24.3137;84;0.7812;0;55;-0.46325;3275;110;30.5556;38;17;27.79;21.1765;0.62;0;2.12708;1.00426;0.995758;0;13.2;8.59666;11.6324;9.45632;30.9202;22.7418;67.2291;14.5771
953;08:46:39.0;23.9216;84;0.7812;0;55;-0.46325;3275;110;30.5556;38;17;27.79;21.1765;0.62;0;2.13708;1.00282;0.997192;0;13.3;8.59666;11.6324;9.45632;30.9202;22.7418;67.2291;14.6659
954;08:46:40.0;23.9216;84;0.7812;0;54;-0.47325;3300;110;30.5556;38;17;27.79;21.1765;0.62;0;2.13708;1.00282;0.997192;0;13.3;8.59666;11.6324;9.45632;30.9202;22.7418;67.2291;14.6659
955;08:46:41.0;23.9216;84;0.7812;0;54;-0.47325;3300;112;31.1111;38;17;26.83;21.1765;0.62;0;2.13708;1.00282;0.997192;0;13.3;8.15148;12.2677;9.12965;29.852;21.9562;64.4149;14.6659
956;08:46:42.0;23.9216;84;0.7812;0;54;-0.47325;3300;112;31.1111;38;17;26.83;20.7843;0.625;0;2.1521;0.999085;1.00092;0;13.3;8.15148;12.2677;9.12965;29.852;21.9562;64.4149;14.6659
957;08:46:43.0;23.5294;84;0;0;54;-0.47325;3300;112;31.1111;38;17;26.83;20.7843;0.625;0;2.1521;0.999085;1.00092;0;13.4;8.15148;12.2677;9.12965;29.852;21.9562;64.4149;14.63
958;08:46:44.0;23.5294;84;0;0;54;-0.47325;3284.25;114;31.6667;38;17;26.83;20.7843;0.625;0;2.1521;0.999085;1.00092;0;13.4;8.00847;12.4868;9.12965;29.852;21.9562;64.7239;14.63
959;08:46:45.0;23.5294;84;0;0;54;-0.47325;3284.25;114;31.6667;38;17;27.53;20.7843;0.52;0;2.1521;0.999085;1.00092;0;13.4;8.21741;12.1693;9.36785;30.6309;22.529;66.4125;14.63
960;08:46:46.0;23.5294;84;0;0;54;-0.47325;3284.25;114;31.6667;38;17;27.53;20.7843;0.52;0;2.10205;1.00825;0.991821;0;13.3;8.21741;12.1693;9.36785;30.6309;22.529;66.4125;14.8494
961;08:46:47.0;23.5294;84;1.5624;0;54;-0.47325;3284.25;114;31.6667;38;17;27.53;20.7843;0.52;0;2.10205;1.00825;0.991821;0;13.3;8.21741;12.1693;9.36785;30.6309;22.529;66.4125;14.8494
962;08:46:48.0;23.5294;84;1.5624;0;54;-0.47325;3290.5;112;31.1111;38;17;27.53;20.7843;0.52;0;2.10205;1.00825;0.991821;0;13.3;8.36415;11.9558;9.36785;30.6309;22.529;66.2864;14.8494
963;08:46:49.0;23.5294;84;1.5624;0;54;-0.47325;3290.5;112;31.1111;38;17;27.54;21.1765;0.585;0;2.10205;1.00825;0.991821;0;13.3;8.36719;11.9514;9.37125;30.642;22.5372;66.3104;14.8494
964;08:46:50.0;22.7451;84;1.5624;0;54;-0.47325;3290.5;112;31.1111;38;17;27.54;21.1765;0.585;0;2.13208;1.00371;0.996307;0;13.3;8.36719;11.9514;9.37125;30.642;22.5372;66.3104;14.6031
965;08:46:51.0;22.7451;83;1.5624;-0.7812;50;-0.51325;3290.5;112;31.1111;38;17;27.54;21.1765;0.585;0;2.13208;1.00371;0.996307;0;13.3;8.36719;11.9514;9.37125;30.642;22.5372;66.3104;14.6031
966;08:46:52.0;22.7451;83;1.5624;-0.7812;50;-0.51325;3290.5;112;31.1111;39;17;27.54;21.1765;0.585;0;2.13208;1.00371;0.996307;0;13.3;8.36719;11.9514;9.37125;30.642;22.5372;66.3104;14.6031
967;08:46:53.0;22.7451;83;1.5624;-0.7812;50;-0.51325;3290.5;112;31.1111;39;17;24.38;20.3922;0.68;0;2.12207;1.00469;0.995331;0;13.3;7.40712;13.5005;8.29597;27.1261;19.9512;58.7018;14.6031
968;08:46:54.0;23.1373;83;1.5624;-0.7812;50;-0.51325;3290.5;112;31.1111;39;17;24.38;20.3922;0.68;0;2.12207;1.00469;0.995331;0;13.3;7.40712;13.5005;8.29597;27.1261;19.9512;58.7018;14.6856
969;08:46:55.0;23.1373;83;1.5624;-0.7812;52;-0.49325;3300;112;31.1111;39;17;24.38;20.3922;0.68;0;2.12207;1.00469;0.995331;0;13.3;7.40712;13.5005;8.29597;27.1261;19.9512;58.5329;14.6856
970;08:46:56.0;23.1373;83;1.5624;-0.7812;52;-0.49325;3300;112;31.1111;38;17;19.46;16.8627;0.68;0;2.12207;1.00469;0.995331;0;13.3;5.91233;16.9138;6.62181;21.6519;15.925;46.7206;14.6856
971;08:46:57.0;23.1373;83;1.5624;-0.7812;52;-0.49325;3300;112;31.1111;38;17;19.46;16.8627;0.825;0;2.29724;0.954056;1.04816;0;13.2;5.91233;16.9138;6.62181;21.6519;15.925;46.7206;14.6856
972;08:46:58.0;20.7843;83;0;-0.7812;52;-0.49325;3300;112;31.1111;38;17;19.46;16.8627;0.825;0;2.29724;0.954056;1.04816;0;13.2;5.91233;16.9138;6.62181;21.6519;15.925;46.7206;14.6255
973;08:46:59.0;20.7843;83;0;-0.7812;30;-0.71325;3162.5;110;30.5556;45;17;19.46;16.8627;0.825;0;2.29724;0.954056;1.04816;0;13.2;6.01982;16.6118;6.62181;21.6519;15.925;48.752;14.6255
974;08:47:00.0;20.7843;83;0;-0.7812;30;-0.71325;3162.5;110;30.5556;45;17;6.88;13.7255;0.005;0;2.29724;0.954056;1.04816;0;13.2;2.12828;46.9862;2.34111;7.65494;5.63021;17.2361;14.6255
975;08:47:01.0;9.80392;83;0;-0.7812;30;-0.71325;3162.5;110;30.5556;45;17;6.88;13.7255;0.005;0;5.10999;0.66668;1.49997;2;13.2;2.12828;46.9862;2.34111;7.65494;5.63021;17.2361;22.0496
976;08:47:02.0;9.80392;83;0;0.7812;76;-0.25325;3162.5;110;30.5556;45;17;6.88;13.7255;0.005;0;5.10999;0.66668;1.49997;2;13.2;2.12828;46.9862;2.34111;7.65494;5.63021;17.2361;22.0496
977;08:47:03.0;9.80392;83;0;0.7812;76;-0.25325;2962.5;102;28.3333;34;17;38.86;13.7255;0.005;0;5.10999;0.66668;1.49997;2;13.2;12.9639;7.71372;13.2232;43.237;31.8008;103.926;22.0496
978;08:47:04.0;9.80392;83;0;0.7812;76;-0.25325;2962.5;102;28.3333;34;17;38.86;25.8824;0.815;0;1.99194;1.02808;0.972687;2;13.2;12.9639;7.71372;13.2232;43.237;31.8008;103.926;22.0496
979;08:47:05.0;25.098;83;0;0.7812;76;-0.25325;2962.5;102;28.3333;34;17;38.86;25.8824;0.815;0;1.99194;1.02808;0.972687;0;13.2;12.9639;7.71372;13.2232;43.237;31.8008;103.926;14.848
980;08:47:06.0;25.098;83;-6.2496;-2.3436;23;-0.78325;2965.5;102;28.3333;34;17;38.86;25.8824;0.815;0;1.99194;1.02808;0.972687;0;13.2;12.9639;7.71372;13.2232;43.237;31.8008;103.821;14.848
981;08:47:07.0;25.098;83;-6.2496;-2.3436;23;-0.78325;2965.5;102;28.3333;44;17;7.17;13.3333;0.815;0;1.99194;1.02808;0.972687;0;13.2;2.39195;41.8068;2.43979;7.9776;5.86753;19.1558;14.848
982;08:47:08.0;25.098;83;-6.2496;-2.3436;23;-0.78325;2965.5;102;28.3333;44;17;7.17;13.3333;0.745;0;2.047;1.01761;0.982697;0;13.4;2.39195;41.8068;2.43979;7.9776;5.86753;19.1558;14.848
983;08:47:09.0;5.4902;84;-6.2496;-2.3436;23;-0.78325;2965.5;102;28.3333;44;17;7.17;13.3333;0.745;0;2.047;1.01761;0.982697;0;13.4;2.39195;41.8068;2.43979;7.9776;5.86753;19.1558;15.3716
984;08:47:10.0;5.4902;84;-6.2496;-2.3436;30;-0.71325;2800;94;26.1111;36;17;7.17;13.3333;0.745;0;2.047;1.01761;0.982697;0;13.4;2.59552;38.5279;2.43979;7.9776;5.86753;20.2881;15.3716
985;08:47:11.0;5.4902;84;-6.2496;-2.3436;30;-0.71325;2800;94;26.1111;36;17;25.63;20.3922;0.65;0;2.047;1.01761;0.982697;0;13.4;9.278;10.7782;8.72132;28.5169;20.9742;72.5221;15.3716
986;08:47:12.0;9.01961;84;-6.2496;-2.3436;30;-0.71325;2800;94;26.1111;36;17;25.63;20.3922;0.65;0;1.92188;1.04148;0.960175;0;13.4;9.278;10.7782;8.72132;28.5169;20.9742;72.5221;14.1877
987;08:47:13.0;9.01961;85;-3.906;-0.7812;26;-0.75325;2793.75;94;26.1111;36;17;25.63;20.3922;0.65;0;1.92188;1.04148;0.960175;0;13.4;9.278;10.7782;8.72132;28.5169;20.9742;72.5221;14.1877
988;08:47:14.0;9.01961;85;-3.906;-0.7812;26;-0.75325;2793.75;96;26.6667;37;17;28.08;20.3922;0.65;0;1.92188;1.04148;0.960175;0;13.4;9.95313;10.0471;9.555;31.2428;22.9791;79.6323;14.1877
989;08:47:15.0;9.01961;85;-3.906;-0.7812;26;-0.75325;2793.75;96;26.6667;37;17;28.08;21.5686;0.64;0;1.88184;1.04965;0.952698;0;13.4;9.95313;10.0471;9.555;31.2428;22.9791;79.6323;14.1877
990;08:47:16.0;7.84314;86;-1.5624;-0.7812;26;-0.75325;2793.75;96;26.6667;37;17;28.08;21.5686;0.64;0;1.88184;1.04965;0.952698;0;13.4;9.95313;10.0471;9.555;31.2428;22.9791;79.6323;14.229
991;08:47:17.0;7.84314;86;-1.5624;-0.7812;23;-0.78325;2840.5;96;26.6667;37;17;28.08;21.5686;0.64;0;1.88184;1.04965;0.952698;0;13.4;9.95313;10.0471;9.555;31.2428;22.9791;78.3217;14.229
992;08:47:18.0;7.84314;86;-1.5624;-0.7812;23;-0.78325;2840.5;96;26.6667;44;17;9.92;15.2941;0.705;0;1.88184;1.04965;0.952698;0;13.4;3.5162;28.4398;3.37556;11.0374;8.11797;27.6692;14.229
993;08:47:19.0;7.84314;86;-1.5624;-0.7812;23;-0.78325;2840.5;96;26.6667;44;17;9.92;15.2941;0.705;0;2.20715;0.985;1.01523;0;13.2;3.5162;28.4398;3.37556;11.0374;8.11797;27.6692;14.6641
994;08:47:20.0;14.902;86;-0.7812;-0.7812;31;-0.70325;2840.5;96;26.6667;44;17;9.92;15.2941;0.705;0;2.20715;0.985;1.01523;0;13.2;3.5162;28.4398;3.37556;11.0374;8.11797;27.6692;14.6641
995;08:47:21.0;14.902;86;-0.7812;-0.7812;31;-0.70325;2762.5;94;26.1111;43;17;9.92;15.2941;0.705;0;2.20715;0.985;1.01523;0;13.2;3.59102;27.8473;3.37556;11.0374;8.11797;28.4505;14.6641
996;08:47:22.0;14.902;86;-0.7812;-0.7812;31;-0.70325;2762.5;94;26.1111;43;17;10.29;15.2941;0.66;0;2.18213;0.991648;1.00842;0;13.2;3.72496;26.846;3.50146;11.449;8.42076;29.5116;14.6641
997;08:47:23.0;14.902;87;-0.7812;-0.7812;31;-0.70325;2762.5;94;26.1111;43;17;10.29;15.2941;0.66;0;2.18213;0.991648;1.00842;0;13.4;3.72496;26.846;3.50146;11.449;8.42076;29.5116;14.8709
998;08:47:24.0;14.902;87;-2.3436;-0.7812;46;-0.55325;2671.75;92;25.5556;43;17;10.29;15.2941;0.66;0;2.18213;0.991648;1.00842;0;13.4;3.80593;26.2748;3.50146;11.449;8.42076;30.514;14.8709
999;08:47:25.0;14.902;87;-2.3436;-0.7812;46;-0.55325;2671.75;92;25.5556;39;17;15.45;17.2549;0.66;0;2.18213;0.991648;1.00842;0;13.4;5.71445;17.4995;5.25729;17.1902;12.6434;45.8155;14.8709
1000;08:47:26.0;14.902;87;-2.3436;-0.7812;46;-0.55325;2671.75;92;25.5556;39;17;15.45;17.2549;0.625;0;2.18213;0.991648;1.00842;0;13.4;5.71445;17.4995;5.25729;17.1902;12.6434;45.8155;14.8709
1001;08:47:27.0;11.7647;87;-0.7812;-0.7812;46;-0.55325;2671.75;92;25.5556;39;17;15.45;17.2549;0.625;0;2.18213;0.991648;1.00842;0;13.4;5.71445;17.4995;5.25729;17.1902;12.6434;45.8155;15.1648
1002;08:47:28.0;11.7647;87;-0.7812;-0.7812;46;-0.55325;2609.25;90;25;38;17;15.45;17.2549;0.625;0;2.18213;0.991648;1.00842;0;13.4;5.84144;17.1191;5.25729;17.1902;12.6434;46.9129;15.1648
1003;08:47:29.0;11.7647;87;-0.7812;-0.7812;46;-0.55325;2609.25;90;25;38;17;20.23;19.2157;0.36;0;2.18213;0.991648;1.00842;0;13.4;7.64869;13.0741;6.88382;22.5086;16.5551;61.4271;15.1648
1004;08:47:30.0;16.8627;87;-0.7812;-0.7812;46;-0.55325;2609.25;90;25;38;17;20.23;19.2157;0.36;0;2.04199;1.02008;0.980316;0;13.3;7.64869;13.0741;6.88382;22.5086;16.5551;61.4271;14.6421
1005;08:47:31.0;16.8627;88;-0.7812;-0.7812;47;-0.54325;2609.25;90;25;38;17;20.23;19.2157;0.36;0;2.04199;1.02008;0.980316;0;13.3;7.64869;13.0741;6.88382;22.5086;16.5551;61.4271;14.6421
1006;08:47:32.0;16.8627;88;-0.7812;-0.7812;47;-0.54325;2621.75;90;25;37;17;20.1;19.2157;0.36;0;2.04199;1.02008;0.980316;0;13.3;7.59954;13.1587;6.83958;22.364;16.4487;60.7414;14.6421
1007;08:47:33.0;16.8627;88;-0.7812;-0.7812;47;-0.54325;2621.75;90;25;37;17;20.1;19.2157;0.28;0;2.09204;1.00902;0.991058;0;13.3;7.59954;13.1587;6.83958;22.364;16.4487;60.7414;14.6421
1008;08:47:34.0;20.7843;88;0.7812;-0.7812;47;-0.54325;2621.75;90;25;37;17;20.1;19.2157;0.28;0;2.09204;1.00902;0.991058;0;13.4;7.59954;13.1587;6.83958;22.364;16.4487;60.7414;14.5744
1009;08:47:35.0;20.7843;88;0.7812;0;71;-0.30325;2656.25;90;25;37;17;20.1;19.2157;0.28;0;2.09204;1.00902;0.991058;0;13.4;7.59954;13.1587;6.83958;22.364;16.4487;59.9525;14.5744
1010;08:47:36.0;20.7843;88;0.7812;0;71;-0.30325;2656.25;90;25;33;17;29.62;21.5686;0.695;0;2.09204;1.00902;0.991058;0;13.4;11.1989;8.92943;10.079;32.9563;24.2393;88.3479;14.5744
1011;08:47:37.0;20.7843;88;0.7812;0;71;-0.30325;2656.25;90;25;33;17;29.62;21.5686;0.695;0;2.06201;1.01587;0.984375;0;13.4;11.1989;8.92943;10.079;32.9563;24.2393;88.3479;14.6381
1012;08:47:38.0;15.6863;89;1.5624;-3.1248;54;-0.47325;2656.25;90;25;33;17;29.62;21.5686;0.695;0;2.06201;1.01587;0.984375;0;13.4;11.1989;8.92943;10.079;32.9563;24.2393;88.3479;14.6381
1013;08:47:39.0;15.6863;89;1.5624;-3.1248;54;-0.47325;2693.75;92;25.5556;36;17;29.62;21.5686;0.695;0;2.06201;1.01587;0.984375;0;13.4;10.9555;9.12786;10.079;32.9563;24.2393;87.118;14.6381
1014;08:47:40.0;15.6863;89;1.5624;-3.1248;54;-0.47325;2693.75;92;25.5556;36;17;22.03;19.2157;0.63;0;2.09705;1.00968;0.990417;0;13.4;8.14817;12.2727;7.49632;24.5114;18.0281;64.7943;14.6381
